Description,PromoCode,DistributorLegacyNumber,OrderHeaderLegacyNumber,CreatedDate
PlanDeLealtadDIB,PlanDeLealtadDIB,1708988,446723226657,Sat Jul 04 2020 11:43:06 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706333,446722221475,Sat Jul 04 2020 11:43:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708987,446724226656,Sat Jul 04 2020 11:45:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593068,446725133303,Sat Jul 04 2020 11:45:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1423289,44672667629,Sat Jul 04 2020 11:48:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707234,446727224394,Sat Jul 04 2020 11:48:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615246,446729176911,Sat Jul 04 2020 11:49:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616378,446730184588,Sat Jul 04 2020 11:50:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1442735,446732112157,Sat Jul 04 2020 11:53:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597842,446733147311,Sat Jul 04 2020 11:53:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1418188,44673458571,Sat Jul 04 2020 11:54:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617352,446735186665,Sat Jul 04 2020 11:55:12 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704920,446736218011,Sat Jul 04 2020 11:56:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600502,446737142135,Sat Jul 04 2020 11:59:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707021,446738222274,Sat Jul 04 2020 12:00:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605580,446739157207,Sat Jul 04 2020 12:00:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701001,446740208486,Sat Jul 04 2020 12:04:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609489,446741160041,Sat Jul 04 2020 12:04:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1436129,44674298583,Sat Jul 04 2020 12:07:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614581,446743175911,Sat Jul 04 2020 12:07:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616098,446745184316,Sat Jul 04 2020 12:09:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703563,446746214823,Sat Jul 04 2020 12:11:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330990,446747153489,Sat Jul 04 2020 12:13:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18271,44674832850,Sat Jul 04 2020 12:15:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701669,446750212929,Sat Jul 04 2020 12:18:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,35397,44675135588,Sat Jul 04 2020 12:21:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594506,446752125945,Sat Jul 04 2020 12:21:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600229,446753141522,Sat Jul 04 2020 12:22:59 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1709011,446754226687,Sat Jul 04 2020 12:23:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617827,446756187330,Sat Jul 04 2020 12:25:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614131,446757164712,Sat Jul 04 2020 12:27:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606946,446758165175,Sat Jul 04 2020 12:28:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,59373,44675949691,Sat Jul 04 2020 12:29:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615429,446761177461,Sat Jul 04 2020 12:29:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707114,446760222370,Sat Jul 04 2020 12:29:41 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1703898,446762215158,Sat Jul 04 2020 12:32:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615154,446763176820,Sat Jul 04 2020 12:32:25 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704082,446765215342,Sat Jul 04 2020 12:33:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701609,446764209194,Sat Jul 04 2020 12:33:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704702,446766217793,Sat Jul 04 2020 12:34:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708661,446767226329,Sat Jul 04 2020 12:34:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593315,446769133909,Sat Jul 04 2020 12:34:55 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1607366,446770165961,Sat Jul 04 2020 12:36:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615767,446772174059,Sat Jul 04 2020 12:38:03 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704395,446773215655,Sat Jul 04 2020 12:38:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594359,446774125815,Sat Jul 04 2020 12:40:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,35393,44677535587,Sat Jul 04 2020 12:40:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1432967,44677687443,Sat Jul 04 2020 12:41:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1434529,44677796069,Sat Jul 04 2020 12:42:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,27643,44677834892,Sat Jul 04 2020 12:43:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704599,446779215859,Sat Jul 04 2020 12:43:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611661,446782170294,Sat Jul 04 2020 12:45:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,44263,44678338397,Sat Jul 04 2020 12:48:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,39542,44678435962,Sat Jul 04 2020 12:52:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590432,446785122784,Sat Jul 04 2020 12:52:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1427294,44678680772,Sat Jul 04 2020 12:54:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606038,446787158010,Sat Jul 04 2020 12:55:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605829,446789157445,Sat Jul 04 2020 12:56:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1281373,44679091052,Sat Jul 04 2020 12:56:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609861,446791161150,Sat Jul 04 2020 12:57:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613241,446792173342,Sat Jul 04 2020 12:58:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612294,446793171661,Sat Jul 04 2020 12:58:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1427986,44679482201,Sat Jul 04 2020 12:59:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607211,446795165808,Sat Jul 04 2020 13:00:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700728,446796208213,Sat Jul 04 2020 13:02:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,44738,44679738445,Sat Jul 04 2020 13:03:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593209,446798133810,Sat Jul 04 2020 13:04:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1412072,44680146281,Sat Jul 04 2020 13:07:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609422,446800159974,Sat Jul 04 2020 13:07:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594976,446803136384,Sat Jul 04 2020 13:08:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1412072,44680146281,Sat Jul 04 2020 13:08:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1331572,446805154323,Sat Jul 04 2020 13:09:16 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704221,446806215481,Sat Jul 04 2020 13:10:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607884,446807167213,Sat Jul 04 2020 13:11:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705745,446808218836,Sat Jul 04 2020 13:11:52 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704230,446809215490,Sat Jul 04 2020 13:14:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611721,446810170354,Sat Jul 04 2020 13:15:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708350,446811226018,Sat Jul 04 2020 13:18:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611972,446812170973,Sat Jul 04 2020 13:18:16 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704222,446813215482,Sat Jul 04 2020 13:19:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,47665,44681448974,Sat Jul 04 2020 13:19:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1352948,446815180348,Sat Jul 04 2020 13:19:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1437582,446816101451,Sat Jul 04 2020 13:19:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611730,446817170363,Sat Jul 04 2020 13:19:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1437274,446818100792,Sat Jul 04 2020 13:19:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611730,446820170363,Sat Jul 04 2020 13:23:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1591913,446822131095,Sat Jul 04 2020 13:25:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18580,44682332889,Sat Jul 04 2020 13:25:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1290248,44682194881,Sat Jul 04 2020 13:25:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1437582,446824101451,Sat Jul 04 2020 13:26:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616869,446825185814,Sat Jul 04 2020 13:28:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1412072,44682646281,Sat Jul 04 2020 13:28:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18269,44682732849,Sat Jul 04 2020 13:29:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1591224,446828124250,Sat Jul 04 2020 13:29:36 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1702505,446829213765,Sat Jul 04 2020 13:35:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700033,446830207518,Sat Jul 04 2020 13:38:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,30342,44683133864,Sat Jul 04 2020 13:40:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18269,44683232849,Sat Jul 04 2020 13:42:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706925,446834222178,Sat Jul 04 2020 13:44:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447745,446835126512,Sat Jul 04 2020 13:46:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,23032,44683632058,Sat Jul 04 2020 13:46:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1448598,446838128043,Sat Jul 04 2020 13:49:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1275130,44683982483,Sat Jul 04 2020 13:50:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1430084,44684092126,Sat Jul 04 2020 13:52:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706290,446841221431,Sat Jul 04 2020 13:53:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701151,446843208660,Sat Jul 04 2020 13:54:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1419237,44684270666,Sat Jul 04 2020 13:54:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707947,446844225615,Sat Jul 04 2020 13:54:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707053,446846222306,Sat Jul 04 2020 13:56:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,24723,44684733215,Sat Jul 04 2020 13:56:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599473,446848140073,Sat Jul 04 2020 13:57:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590829,446849123525,Sat Jul 04 2020 13:58:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1438273,446850108428,Sat Jul 04 2020 14:00:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1402361,44685130621,Sat Jul 04 2020 14:00:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606334,446852158668,Sat Jul 04 2020 14:01:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1438769,446854109272,Sat Jul 04 2020 14:05:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611716,446855170349,Sat Jul 04 2020 14:06:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707270,446856224430,Sat Jul 04 2020 14:08:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602565,446857151725,Sat Jul 04 2020 14:08:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600249,446858141541,Sat Jul 04 2020 14:09:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707273,446859224433,Sat Jul 04 2020 14:09:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1400529,44686030798,Sat Jul 04 2020 14:09:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702455,446861213715,Sat Jul 04 2020 14:10:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601280,446862143948,Sat Jul 04 2020 14:10:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707268,446863224428,Sat Jul 04 2020 14:10:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613083,446864173184,Sat Jul 04 2020 14:19:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1598393,446865148549,Sat Jul 04 2020 14:21:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599473,446866140073,Sat Jul 04 2020 14:40:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330705,446867152885,Sat Jul 04 2020 14:44:43 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706465,446868221608,Sat Jul 04 2020 14:48:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705136,446871218227,Sat Jul 04 2020 14:55:17 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,119227,44687454791,Sat Jul 04 2020 15:53:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607667,446875166627,Sat Jul 04 2020 16:51:51 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,117393,44687747244,Sat Jul 04 2020 19:47:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1282857,44687991895,Sat Jul 04 2020 21:21:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708932,446880226601,Sat Jul 04 2020 21:55:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1444358,446886115122,Sun Jul 05 2020 10:49:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709037,446887226721,Sun Jul 05 2020 11:10:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1345598,446888175588,Sun Jul 05 2020 11:22:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706277,446889221418,Sun Jul 05 2020 11:25:31 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,121252,44689057758,Sun Jul 05 2020 11:28:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1344328,446891164187,Sun Jul 05 2020 11:29:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450051,446892120728,Sun Jul 05 2020 12:24:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590363,446893122730,Sun Jul 05 2020 12:27:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704629,446895215889,Sun Jul 05 2020 12:38:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702167,446896213427,Sun Jul 05 2020 12:38:48 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,117735,446898223029,Sun Jul 05 2020 14:36:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1408976,44690151466,Sun Jul 05 2020 17:29:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,63522,44690249985,Sun Jul 05 2020 17:49:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1284785,44690383367,Sun Jul 05 2020 18:10:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,800682,44690680247,Sun Jul 05 2020 18:56:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706699,446907221843,Sun Jul 05 2020 19:27:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615828,446910174120,Sun Jul 05 2020 20:19:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615828,446914174120,Sun Jul 05 2020 20:40:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1442285,446922105797,Mon Jul 06 2020 07:43:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608494,446923168186,Mon Jul 06 2020 08:05:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1360164,446926183272,Mon Jul 06 2020 08:39:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708429,446927226097,Mon Jul 06 2020 08:48:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708080,446928225748,Mon Jul 06 2020 08:59:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709051,446929226735,Mon Jul 06 2020 09:02:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708248,446930225916,Mon Jul 06 2020 09:04:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330117,446931152058,Mon Jul 06 2020 09:04:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1419165,44693270242,Mon Jul 06 2020 09:06:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1375551,446933204398,Mon Jul 06 2020 09:06:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611679,446934170312,Mon Jul 06 2020 09:09:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707189,446935222445,Mon Jul 06 2020 09:11:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1446113,446936117671,Mon Jul 06 2020 09:15:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,54025,44693739050,Mon Jul 06 2020 09:18:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708874,446938226543,Mon Jul 06 2020 09:23:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703455,446939214715,Mon Jul 06 2020 09:24:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708427,446940226095,Mon Jul 06 2020 09:35:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706534,446941221678,Mon Jul 06 2020 09:37:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705849,446942218940,Mon Jul 06 2020 09:39:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708549,446943226217,Mon Jul 06 2020 09:39:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1349880,446944187924,Mon Jul 06 2020 09:46:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1356502,446945188960,Mon Jul 06 2020 09:48:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1274165,44694781916,Mon Jul 06 2020 09:51:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1595803,446948137833,Mon Jul 06 2020 09:51:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,21029,44694931810,Mon Jul 06 2020 09:52:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708185,446950225853,Mon Jul 06 2020 09:53:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1405367,44695137906,Mon Jul 06 2020 09:55:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1405836,44695337799,Mon Jul 06 2020 10:05:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709059,446954226743,Mon Jul 06 2020 10:05:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700011,446955207496,Mon Jul 06 2020 10:07:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597399,446956146523,Mon Jul 06 2020 10:13:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705723,446957218814,Mon Jul 06 2020 10:13:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708766,446958226435,Mon Jul 06 2020 10:14:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605925,446959157537,Mon Jul 06 2020 10:14:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597963,446960147792,Mon Jul 06 2020 10:19:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701171,446962208744,Mon Jul 06 2020 10:22:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702266,446964213526,Mon Jul 06 2020 10:28:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612701,446963172437,Mon Jul 06 2020 10:28:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613102,446965173203,Mon Jul 06 2020 10:29:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708429,446966226097,Mon Jul 06 2020 10:32:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708995,446968226665,Mon Jul 06 2020 10:33:01 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,111999,44696943352,Mon Jul 06 2020 10:34:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1438429,446971108575,Mon Jul 06 2020 10:36:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708204,446972225872,Mon Jul 06 2020 10:36:55 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708204,446972225872,Mon Jul 06 2020 10:36:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1443192,446973112954,Mon Jul 06 2020 10:42:36 GMT-0500 (GMT-05:00)
